1554401775,979.98
1554401839,979.93
1554401904,980.06
1554401968,980.05
1554402001,980.12
1554402065,980.11
1554402121,980.09
1554402222,980.13
1554402258,980.06
1554402313,980.06
1554402394,980.15
1554402456,980.18
1554402516,980.21
1554402577,980.21
1554402641,980.21
1554402703,980.22
1554402721,980.23
1554402797,980.26
1554402848,980.17
1554402908,980.13
1554402980,980.22
1554403380,980.37
1554403740,980.45
1554404100,980.46
1554404460,980.44
1554404821,980.46
1554405181,980.49
1554405541,980.51
1554405922,980.57
1554406321,980.71
1554406741,980.84
1554407101,980.87
1554407521,980.91
1554407881,981.39
1554408301,981.01
1554408661,981.07
1554409021,981.13
1554409339,981.11
1554409385,981.11
1554409472,981.13
1554409521,981.14
1554409581,981.17
1554409645,981.21
1554409710,981.24
1554409776,981.17
1554409836,981.25
1554409897,981.21
1554409936,981.27
1554409981,981.22
1554410080,981.24
1554410141,981.25
1554410203,981.30
1554410265,981.32
1554410326,981.32
1554410383,981.33
1554410405,981.33
1554410520,981.32
1554410559,981.32
1554410618,981.37
1554410701,981.39
1554410761,981.43
1554410793,981.41
1554410858,981.37
1554410919,981.39
1554411000,981.38
1554411061,981.39
1554411121,981.37
1554411181,981.36
1554411218,981.35
1554411278,981.38
1554411360,981.34
1554411421,981.40
1554411481,981.39
1554411541,981.41
1554411601,981.41
1554411631,981.39
1554411663,981.41
1554411746,981.40
1554411781,981.42
1554411841,981.43
1554411903,981.32
1554411983,981.35
1554412052,981.35
1554412130,981.35
1554412178,981.31
1554412216,981.28
1554412263,981.35
1554412361,981.41
1554412415,981.41
1554412442,981.36
1554412544,981.41
1554412546,981.43
1554412594,981.30
1554412681,981.43
1554412699,981.43
1554412768,981.38
1554412846,981.42
1554412879,981.39
1554412944,981.39
1554412998,981.32
1554413100,981.45
1554413146,981.47
1554413194,981.47
1554413280,981.49
1554413311,981.53
1554413400,981.55
1554413447,981.54
1554413520,981.49
1554413559,981.51
1554413636,981.49
1554413658,981.53
1554413718,981.51
1554413791,981.50
1554413851,981.50
1554413911,981.56
1554413971,981.54
1554414045,981.51
1554414120,981.58
1554414180,981.57
1554414240,981.59
1554414289,981.61
1554414360,981.58
1554414391,981.58
1554414480,981.62
1554414511,981.61
1554414600,981.57
1554414660,981.58
1554414678,981.54
1554414751,981.57
1554414811,981.61
1554414884,981.59
1554414960,981.60
1554414978,981.60
1554415051,981.62
1554415140,981.68
1554415184,981.66
1554415231,981.66
1554415291,981.68
1554415351,981.70
1554415712,981.93
1554416073,982.05
1554416471,982.10
1554417012,982.13
1554417373,982.18
1554417754,982.27
1554418114,982.26
1554418475,982.38
1554418909,982.47
1554422213,983.59
1554422218,983.51
1554428667,984.95
1554441247,986.78
1554443923,986.76
1554443971,986.73
1554444060,986.77
1554444116,986.77
1554444140,986.76
1554444236,986.74
1554444271,986.74
1554444321,986.75
1554444416,986.74
1554444677,986.84
1554444716,986.83
1554444738,986.79
1554444811,986.85
1554444858,986.81
1554444909,986.79
1554444970,986.83
1554445048,986.88
1554445105,986.90
1554445144,986.95
1554445212,986.97
1554445270,986.95
1554445520,987.02
1554445571,987.00
1554445653,987.04
1554445713,987.03
1554445743,987.05
1554445809,987.02
1554445869,987.16
1554445930,987.10
1554446002,987.04
1554446052,987.07
1554446111,987.03
1554446156,987.11
1554446216,986.99
1554446280,987.08
1554446347,987.06
1554446409,987.12
1554446517,987.12
1554446584,987.12
1554446650,987.19
1554446711,987.22
1554446772,987.17
1554446830,987.22
1554446880,987.24
1554446943,987.72
1554447011,987.76
1554447071,987.87
1554447131,987.51
1554447191,987.72
1554447252,987.89
1554447312,987.89
1554447356,987.65
1554447432,987.36
1554447476,988.11
1554447539,988.05
1554447598,988.07
1554447694,988.22
1554447720,988.22
1554447779,986.23
1554447858,986.15
1554447897,986.24
1554447957,986.10
1554448017,985.79
1554448111,985.73
1554448181,985.76
1554448196,985.69
1554448262,985.76
1554448333,985.78
1554448421,985.86
1554448436,985.86
1554448496,985.79
1554448556,985.87
1554448617,985.89
1554448689,986.17
1554448736,985.87
1554448810,986.14
1554448870,986.26
1554448931,986.32
1554448976,986.37
1554449040,986.37
1554449100,986.41
1554449160,986.43
1554449220,986.45
1554449281,986.44
1554449341,986.44
1554449411,986.42
1554449469,986.42
1554449521,986.49
1554449612,986.51
1554449641,986.54
1554449760,986.62
1554449795,986.57
1554449858,986.56
1554449940,986.58
1554449971,986.56
1554450031,986.58
1554450090,986.59
1554450132,986.60
1554450198,986.59
1554450252,986.57
1554450307,986.58
1554450393,986.67
1554450458,986.56
1554450518,986.51
1554450541,986.47
1554450610,986.51
1554450704,986.55
1554450752,986.48
1554450786,986.48
1554450847,986.51
1554450909,986.43
1554450970,986.43
1554451034,986.43
1554451109,986.43
1554451171,986.41
1554451209,986.44
1554451291,986.50
1554451352,986.49
1554451412,986.44
1554451500,986.48
1554451560,986.47
1554451620,986.47
1554451651,986.48
1554451711,986.45
