"","ds","y"
"123",2019-10-11 00:54:00,0.9
"124",2019-10-12 01:10:00,1.16666666666667
"125",2019-10-13 01:06:00,1.1
"126",2019-10-14 00:16:00,0.266666666666667
"127",2019-10-15 01:27:00,1.45
"128",2019-10-16 00:10:00,0.166666666666667
"129",2019-10-16 22:32:30,22.5333333333333
"130",2019-10-17 22:14:00,22.2333333333333
"131",2019-10-20 04:04:00,4.06666666666667
"132",2019-10-21 02:08:00,2.13333333333333
"133",2019-10-21 23:08:30,23.1333333333333
"134",2019-10-22 23:47:30,23.7833333333333
"135",2019-10-23 23:37:00,23.6166666666667
